Time,resid_DOM_GDP_1,resid_DOM_GDP_2,resid_DOM_GDP_3,resid_DOM_CPI_1,resid_DOM_CPI_2,resid_DOM_CPI_3,resid_STN_1,resid_STN_2,resid_STN_3
1983-Q1,-0.248210968370779,0.110211466139136,0.43861340862721,-1.29637162527991,-1.04771341733767,-0.800481039242116,-0.42825296528821,-0.070541534060087,0.310466708334991
1983-Q2,1.73082372068856,2.0679683802662,2.4070964712872,-0.609424905122313,-0.386192647443076,-0.157294839200877,0.396440155637986,0.702572911298032,1.04008605777714
1983-Q3,1.44276165585504,1.76797685819317,2.12128893811015,0.271409050324151,0.488929246016482,0.717006426939266,0.706290894107101,1.04945628330899,1.3477969492922
1983-Q4,0.858460943623379,1.23095548448439,1.55900160125399,0.327381007322547,0.551097498347085,0.770277740570879,-0.111743296720047,0.202981072958207,0.514420450112427
1984-Q1,0.356120049807153,0.679016032703431,1.00571509908935,-0.285024812106369,-0.0616580397285839,0.182560898721115,-0.00667558706833182,0.303858970363614,0.619826786707541
1984-Q2,0.613205702906062,0.923973782712555,1.23329933663382,-0.474061609832279,-0.251889003829396,-0.0188342198128371,0.549580554105556,0.854884842235281,1.16714422345296
1984-Q3,-0.27694212383603,0.0278261033851894,0.383155741989246,-0.604880698746855,-0.372918554941928,-0.142087262959993,0.543882909537669,0.847336082574227,1.18125839799399
1984-Q4,-0.543949715361081,-0.26142888325418,0.0933774652876561,-1.03343442845603,-0.798721691403639,-0.577659431614348,-2.18834880792232,-1.90610858443686,-1.58394788471227
1985-Q1,-0.383756498601135,-0.0912261038071355,0.224090363555843,-0.320815006604926,-0.0851742500582385,0.116166236797388,-0.860781322352875,-0.583234776186698,-0.288346043483941
1985-Q2,-0.0136997488189242,0.23887010426819,0.481993346566898,-0.173539760095117,0.0119849931290267,0.185770204910732,-0.613154072334496,-0.35194500457308,-0.108767498089858
1985-Q3,0.686464758663808,0.885879340733023,1.09359950756748,-0.426196328609019,-0.274575203070181,-0.125395936223279,-0.046340561215896,0.166046213540437,0.365831254296455
1985-Q4,-0.211882464699956,-0.019940368020211,0.175315041368651,-0.137534621124146,0.00110169397373743,0.160188586698348,0.150990847571072,0.35196541926786,0.547681379437325
1986-Q1,0.0541419018355332,0.2334642987679,0.408543435783437,-0.636884047763885,-0.508591389669204,-0.368613702032282,-0.234976381108041,-0.0582806927525206,0.118088728128686
1986-Q2,-1.13280348370935,-0.93681891765378,-0.73851059739281,-1.35518623708382,-1.22051735917501,-1.07169822280089,-0.91853126549909,-0.73699093595264,-0.546603423515598
1986-Q3,-0.0707389008497036,0.156801025281701,0.422043978836123,-0.637117282116464,-0.461093734765907,-0.281050134814793,-0.649199760026672,-0.409740739080371,-0.164707701412842
1986-Q4,-0.855996391726355,-0.616243390083637,-0.335329046508098,-0.142693497160506,0.0252023907706973,0.199773056448407,0.078252369982893,0.332351043649512,0.570502737647398
1987-Q1,-0.282021162695495,-0.0408870859644725,0.197206862026721,1.32131087304927,1.48138588610731,1.64257810433458,0.0787061358701278,0.313540813245314,0.524947036442087
1987-Q2,-0.272297912992363,-0.0331424074618032,0.201782159533593,0.196135698068337,0.362540972912148,0.529086642248474,0.440807513025541,0.650222697773321,0.892605803655718
1987-Q3,0.144515582655825,0.35730439488674,0.588409511004527,0.184102321966464,0.323215781344016,0.474776013135539,0.129370845690474,0.344805829450783,0.586286672372213
1987-Q4,0.813325699740605,1.00846052005832,1.20286377655854,-0.359853480484196,-0.24469089137467,-0.107704825569183,-0.034250480203242,0.142767139404402,0.3533118537411
1988-Q1,-0.527462456344042,-0.348055945900581,-0.185415978737723,-0.484041489705162,-0.36939486105897,-0.250842503876184,-0.462024885256392,-0.314014183173479,-0.14017724301969
1988-Q2,0.392493341131533,0.558601143036655,0.722144710835572,-0.0336308165917538,0.083452719117783,0.199050517151851,0.360092035448378,0.503692373078439,0.667680831338423
1988-Q3,-1.05627842194012,-0.886252962806999,-0.718083988738065,0.0774809391053735,0.186022048056467,0.306011649587757,0.650225947843091,0.802454902666699,0.968476450778037
1988-Q4,0.628110883812385,0.809413052314415,0.987876835754891,0.107977499608205,0.227061742674962,0.35442051199331,0.481974844009708,0.650726608542932,0.835450914365416
1989-Q1,-0.295854621180869,-0.0944625446834584,0.0822043795145672,-0.232591499356904,-0.106020721986291,0.0333852800452261,0.913125487330198,1.07706086393945,1.27569019702166
1989-Q2,0.224427738203554,0.436749277225266,0.621064283573254,0.178315142665598,0.303480508224761,0.451129449093057,0.346311099096247,0.537637482248439,0.721941951153834
1989-Q3,-0.478512809884869,-0.278104163715422,-0.092588452620828,-0.503002281070172,-0.37903271048615,-0.239211050065667,-0.609607364038035,-0.431621292528009,-0.247700201850232
1989-Q4,-0.767884554296078,-0.586491369348106,-0.404250394361237,-0.208356105824536,-0.0804331331342712,0.0505229762963401,-0.422131225919552,-0.249628806095207,-0.0691597789858357
1990-Q1,0.140969832399819,0.317661933932856,0.48952766447767,0.0614841937733012,0.195528905502945,0.317815249083128,-0.250317551861693,-0.0934413054163066,0.0782418416887003
1990-Q2,-0.59388043480137,-0.424076560681066,-0.280998875325046,0.156687235676958,0.265404466875653,0.393406682430509,0.0287465466660168,0.172680031560918,0.332132320484983
1990-Q3,-0.494181666421215,-0.325587295658642,-0.176136691638438,0.672844421911583,0.786925277988095,0.909174739318452,-0.0090934429238622,0.139231288343047,0.30903264611738
1990-Q4,-2.06977406871906,-1.91207253969241,-1.74052657489084,-0.0215730730211021,0.0935252429103371,0.218830095619547,-0.362369513859082,-0.18522715224089,-0.0139374666050815
1991-Q1,-1.41917131681547,-1.20171982814068,-0.967155907636687,-0.104132946562563,0.057480237531024,0.215055017270312,-1.16502066905012,-0.962295117964972,-0.751696500004043
1991-Q2,-0.242701961235771,0.0264449821900408,0.282128437399776,-0.880649554853064,-0.702939676025771,-0.516776688694501,-0.514048758612415,-0.28034569393887,-0.0215879860785829
1991-Q3,0.189751263287156,0.454710732257522,0.696403357032185,-0.768500861518288,-0.593498731747967,-0.426647784620709,-0.208608874946828,0.0291958873714725,0.266283433371305
1991-Q4,-0.0898606351193663,0.139066835658551,0.393314092065927,0.0620979772208347,0.225080298139552,0.370927899434157,-0.792711580443192,-0.57614323964058,-0.328875303058487
1992-Q1,-0.341657423896453,-0.138960293010296,0.0748494362526362,-0.016912920058397,0.123765271306821,0.271676182462993,-0.882880963364199,-0.670622536730968,-0.467716403113876
1992-Q2,0.106961049159258,0.275788482014705,0.458980892269055,-0.0651396389949308,0.0675284432042843,0.188139271223231,-0.44242149364317,-0.255099364001945,-0.0804056057859637
1992-Q3,0.210265456421157,0.364997679909978,0.527544798010769,-0.157560232647818,-0.0306302053560152,0.0769377893391703,-0.79779447860035,-0.632440203026119,-0.4752729024131
1992-Q4,-0.386084922882193,-0.218248882551546,-0.0440121716111155,0.0757629809243292,0.204337849601145,0.319843499192505,-0.633247350541932,-0.460187420504979,-0.287774142621391
1993-Q1,-1.10397243794973,-0.932156382264063,-0.744557226894219,-0.172955550815055,-0.0352974980593235,0.0966556169037391,-0.47763903678738,-0.274639858725921,-0.0943486473039355
1993-Q2,-0.694799781870684,-0.498334669399622,-0.310207712865403,-0.130971361201121,-0.00354825546281419,0.131614327511519,-0.426172851700403,-0.231900305188609,-0.0367746008720982
1993-Q3,-0.949861794043503,-0.760150617335194,-0.557489794339075,-0.502678986344812,-0.35920559423292,-0.217713687332185,-0.298014634525974,-0.101200445148034,0.0953892477457275
1993-Q4,0.523647349029308,0.719251031899191,0.926124467465841,-0.000152988207815313,0.152588494305248,0.287562771283753,-0.325411620612247,-0.123075226856197,0.0743660719497607
1994-Q1,-0.165189616915197,0.0420344702716338,0.251488374319162,-0.391230037880496,-0.235575175598017,-0.100226502588686,-0.171236589723188,0.0436549691860231,0.24395465245011
1994-Q2,0.430259732696933,0.625874187029138,0.843253764825365,-0.0865204105044913,0.051054557996977,0.182814643511084,0.370987064041867,0.568584917119949,0.777095931256546
1994-Q3,-0.916651041419107,-0.735637893047989,-0.536881274134553,-0.179211301092795,-0.0451556370888854,0.0850936159916459,0.178151313488876,0.372674599503215,0.57623619234231
1994-Q4,-0.0111878050448908,0.16761039533573,0.345393988598379,-0.179221643816627,-0.0532321954151434,0.07865029447666,0.438119718734828,0.619464627488423,0.807448237890737
1995-Q1,-1.1292023669252,-0.952475991138207,-0.770367855310924,-0.108990701538741,0.0210400850858225,0.137662332693822,0.415453441206747,0.607042316212501,0.791612410230554
1995-Q2,-0.485558471553885,-0.311179420005982,-0.120938501187749,-0.341706013375293,-0.208241513157254,-0.0848985578405304,0.159844408475774,0.337233349462248,0.522696936681298
1995-Q3,-0.612973196794702,-0.429347225961071,-0.24412668656492,-0.278765285255652,-0.145029376157216,-0.0190022401118986,-0.218947472076994,-0.0362427028139069,0.128406415562925
1995-Q4,-0.0872626973343148,0.0933415779405193,0.270015907622358,-0.339766932887308,-0.213356034774513,-0.0872156757397287,-0.0489643784981068,0.122770568513846,0.287342650746342
1996-Q1,-0.121383131386768,0.0363665707405003,0.216295053138127,-0.0934467240150214,0.0273523661970056,0.147132695050236,-0.330257501581785,-0.173942478811361,-0.0282467590671457
1996-Q2,0.519351183497767,0.666874361796058,0.831524901502609,0.196862081404778,0.302306251957381,0.416391517404453,-0.133041217109009,0.0109961713818648,0.158694055999878
1996-Q3,0.0121592996501774,0.169163156727926,0.320576654919349,-0.158034135396281,-0.0497610913178248,0.0620566652460045,-0.0852963782669653,0.0577539661272504,0.21273364922023
1996-Q4,0.349458875154669,0.498739527764938,0.64576769909461,-0.194088041650716,-0.0921463073897577,0.00932203273632763,-0.202991884596223,-0.0703749911831748,0.0813044033644401
1997-Q1,-0.902062049612009,-0.748200824607119,-0.596903301827481,-0.44596103978439,-0.337513214373933,-0.226839000447366,-0.243527385236036,-0.0977094958860693,0.0614409084802317
1997-Q2,0.486823024043822,0.642948759120803,0.80395006278118,-0.523128313404125,-0.406048737304761,-0.291137866339466,0.0786631995721661,0.241073594683586,0.400264877800391
1997-Q3,0.116994048404023,0.291839780004682,0.47127416365151,-0.630671888393978,-0.505830337232955,-0.381143895855584,-0.180338600136915,-0.00966437545668487,0.171077113105339
1997-Q4,-0.0712846058693521,0.1164659135251,0.309625989040199,-0.381562464943447,-0.256817662862412,-0.124394634305967,-0.170055299392925,-0.00044669651341335,0.195158053648722
1998-Q1,-0.597202751603927,-0.414144585028156,-0.232410065693988,-0.359867600348579,-0.23236848914784,-0.0926790780710534,-0.127755996238927,0.0518027566098708,0.239244076471139
1998-Q2,-0.451274831770894,-0.264740002118594,-0.079360013760295,-0.500942243936719,-0.361440160640458,-0.214902678318227,-0.115415346211785,0.0747494707522442,0.27213855849971
1998-Q3,0.270215163804424,0.47052216896908,0.670799732112445,-0.351191189077502,-0.206933899898757,-0.0538788400023265,-0.0253700950912483,0.166033673731772,0.361370464772865
1998-Q4,0.428920630905882,0.627610156421683,0.840579338121553,-0.105360394530794,0.0425988344763623,0.19437853370012,-0.769839771567885,-0.572620816889607,-0.378935573390118
1999-Q1,-0.295046412462307,-0.096896830565406,0.112934802444792,-0.307260356623089,-0.160366388530213,-0.00926634438934949,-0.368180522255072,-0.173386115342163,0.0214728682675895
1999-Q2,-0.533485264375611,-0.341113324884596,-0.141401035483295,-0.0656412892164116,0.067008072690493,0.212771766506243,-0.21284622450578,-0.0330159882469053,0.164942862463087
1999-Q3,-0.434826927478641,-0.263882299210453,-0.0815817240580115,-0.00175943437346528,0.121956351644974,0.262466883603549,0.136128950685365,0.308399852437683,0.489725829179726
1999-Q4,0.847369046613146,1.01472606501235,1.18039983777197,0.102853203472516,0.219768911474118,0.345447111215138,0.0819673246560827,0.241655119125428,0.411954478296354
2000-Q1,-0.465417471908027,-0.302841101596662,-0.121676307914305,-0.0400354941810177,0.0715920648861223,0.198465222105298,0.115264289641232,0.287317871135652,0.474470489391498
2000-Q2,0.667215247629666,0.830040428209071,0.988954555070094,-0.173910571021104,-0.0718398740543816,0.0414497866077193,0.422808648063581,0.574993952607632,0.747258932724348
2000-Q3,-1.38520866505963,-1.21242878669744,-1.05527132240824,-0.0894922656706199,0.0224856452959466,0.145929683300601,0.0538839989383564,0.214511785873261,0.395558807682855
2000-Q4,0.29000232506691,0.450354316056209,0.61301380336803,-0.457680822051614,-0.345170810262712,-0.234321123134008,-0.0557052127131065,0.0974608923981782,0.266159404078075
2001-Q1,-2.23626834704518,-2.07483386733816,-1.91571398815381,0.00594165087431012,0.109492141669027,0.22955171077152,-0.936517323540039,-0.792422902390352,-0.628586679226886
2001-Q2,-0.114210062596096,0.0987243619752551,0.29427139537853,-0.245738902293131,-0.113043275390555,0.0285589661148048,-1.20408305687585,-1.0087617941497,-0.818174576778387
2001-Q3,-1.48953479221741,-1.28352938269192,-1.11372830770004,-0.409038613347467,-0.280475183168348,-0.155464121312351,-0.892915186553873,-0.735852575819963,-0.555954656464556
2001-Q4,-0.383373911826951,-0.16045025059264,0.0674891728909723,-0.96883195824446,-0.832454806458063,-0.682469479475985,-1.4153619310797,-1.21621605087075,-0.983765509706726
2002-Q1,-0.640872498365329,-0.393526808359363,-0.134102422994454,-0.397634375864733,-0.219249945727937,-0.0666331577421134,-0.561193585856045,-0.330561742410462,-0.0876779241963069
2002-Q2,-0.143301885853913,0.0920163576084818,0.325460303309035,0.355086018247148,0.521286604271571,0.675567238139696,-0.114024695862545,0.0877432108708111,0.323021130190681
2002-Q3,-0.580298464400625,-0.365971280975768,-0.161209291924279,0.374386489710092,0.522507459651161,0.663113744726182,-0.229776936808033,-0.0217317444656497,0.176128094317621
2002-Q4,-1.41762984915241,-1.20749652331558,-0.984532411413974,0.0768603379846416,0.216674436884854,0.364898427736332,-0.588412230773485,-0.373383290730866,-0.168612058812911
2003-Q1,-0.646881299309088,-0.404843002154051,-0.180228592422101,0.161181770333696,0.312703018177152,0.470009418460633,-0.491120509619053,-0.261430235126746,-0.0346124439066794
2003-Q2,-0.245544371150286,-0.0128523775513318,0.221195801204801,-0.75988692708727,-0.596179584106311,-0.431795140807106,-0.377563139521163,-0.167346222995334,0.0687466054036005
2003-Q3,0.922815305874189,1.13955948471083,1.37365964089542,0.0623913445392693,0.225656414937496,0.36144492968492,-0.584392978192355,-0.39432572186186,-0.177831119290005
2003-Q4,0.206489122242825,0.413324342234136,0.636771230127821,-0.849877292672477,-0.688896967732116,-0.535934316471633,-0.577509318298258,-0.35755415248926,-0.131689598166484
2004-Q1,-0.587751759903846,-0.36775089752721,-0.142461385718197,0.732606994069444,0.900279660175731,1.05690229230512,-0.581469130968565,-0.35134428922241,-0.10431713663292
2004-Q2,-1.08142907564034,-0.837364634796998,-0.602290371597496,-0.216293557911276,-0.0713100191844854,0.107173196940924,-0.606875146254823,-0.370617773490843,-0.148988659508212
2004-Q3,-0.444823603481452,-0.212294112403707,0.0111600051490191,0.0962101463166051,0.237703937022442,0.402787070210181,-0.129409278359286,0.0903447445602933,0.330733119663337
2004-Q4,0.103949198003009,0.315514958348002,0.516414032276833,0.104940965819101,0.224187714005633,0.362033547227343,0.0339544960427312,0.243078748958781,0.466719993122059
2005-Q1,0.105997111620511,0.299590276030073,0.508667762840036,-0.425653377458436,-0.304420579330793,-0.171809710948168,0.0407245739563742,0.225017631726014,0.435344569974374
2005-Q2,-0.430738254870207,-0.240516867804052,-0.0622461368834381,-0.123492822888268,-0.00593894887934268,0.109179004981809,0.0838471302059147,0.25966813924927,0.438634037698171
2005-Q3,-0.0518586156476191,0.118269764046892,0.272205018485038,0.270729435941615,0.379135445190093,0.485436872808835,0.244132603358817,0.408025954227277,0.571589248131326
2005-Q4,-0.469155634381164,-0.296594958334489,-0.13175905169118,0.245823083526637,0.350415075229033,0.462809026808225,0.262778483192526,0.429779615488292,0.600257939965378
2006-Q1,0.636761356905232,0.810633456659127,0.98256319618679,-0.260701178187589,-0.158685199801912,-0.0463713767630311,0.275892568183384,0.449243120496961,0.614196388183896
2006-Q2,-0.428216289452246,-0.252999011030652,-0.0634592905457037,-0.746659313459552,-0.617270276266752,-0.494566128598975,0.224842284640612,0.407863291419567,0.585826384302043
2006-Q3,-0.42151547590689,-0.228236362333581,-0.0121740175919679,-0.166447677322659,-0.0170432237399653,0.133758094368295,0.267645374523908,0.472557080159583,0.67009269068313
2006-Q4,-0.525643433210162,-0.37143851539994,-0.219288999224863,-1.08979181166609,-0.982451502711179,-0.882057272622175,0.0393790921139276,0.190586799491828,0.36137937274978
2007-Q1,-0.516334559494993,-0.324246723544308,-0.139143594606145,-0.108038001682842,0.0208878125431688,0.159937661439696,0.15389830273134,0.344678548699673,0.530392685983274
2007-Q2,0.341206319213462,0.568009756590558,0.762736898422434,-0.0546175495646861,0.094378738840236,0.238868049224098,0.194924164069661,0.406501515195253,0.617245607907653
2007-Q3,-0.32415410669423,-0.113539958596087,0.0968958910982682,0.749229373308488,0.907489406385445,1.06281973501519,-0.0554584688524703,0.184035164607561,0.403600194158747
2007-Q4,0.17215927899002,0.401696029015976,0.628587832031631,0.039440543563399,0.202225976920396,0.359463684181539,-0.523594384747986,-0.264926747815602,-0.0179651051891118
2008-Q1,-1.38114414391608,-1.13072237454042,-0.843794648822301,-0.190532091461814,0.00618925924130009,0.191151525659695,-1.43649049627588,-1.1386902320302,-0.852132027223405
2008-Q2,-0.333319364979357,-0.0497254170674372,0.22573018083107,0.687131515795366,0.890391960622369,1.08592127115178,-1.21865461075723,-0.893873543427079,-0.606755657824587
2008-Q3,-1.00133625054144,-0.575007272849327,-0.108402262012061,0.226647924156709,0.561912390356686,0.843497635900085,-0.491893947135911,-0.0263039129372833,0.436478053881132
2008-Q4,-2.05743914100252,-1.7338822277519,-1.41678350609487,-3.26128834413719,-3.06389327564032,-2.86078103389396,-1.70941465637353,-1.39818507735533,-1.11481125882252
2009-Q1,-3.40939158346304,-2.99726778064999,-2.52009267628605,-1.82243189619326,-1.53801990920399,-1.26417901801896,-0.48349928784378,-0.154495312977227,0.27159992863566
2009-Q2,-1.86066458847304,-1.36668156994021,-0.848953722546822,-1.16114592369962,-0.810289850746057,-0.485175006343729,0.195878456777374,0.605104658092227,1.13466204919127
2009-Q3,0.192250186074182,0.695193037027925,1.23214350923839,2.7152448153007,3.03829903216397,3.35664875478224,0.408001053486773,0.864627200490057,1.37210052967435
2009-Q4,0.561515122392713,1.04950508151485,1.54059239785027,0.942490917686859,1.26886714285658,1.57178480722277,0.00917681186709088,0.455847598082509,0.919097616413825
2010-Q1,-0.378473946943026,0.0893784258623917,0.540082317653614,-0.625269894587853,-0.371650961716852,-0.0913537784218136,-0.322486278410085,0.13458166652718,0.570233479889924
2010-Q2,0.213131823577643,0.563073780592728,0.928628948288201,-0.968132172173173,-0.729126238084197,-0.496334192251731,-0.346362974799083,0.0429191023873128,0.406304629577577
2010-Q3,-0.539753572959462,-0.314482481293526,-0.0563066042960648,-0.648457717653187,-0.47560461703973,-0.313900936073351,-0.381329631210762,-0.150107791156262,0.101525199698728
2010-Q4,-0.0283659680535934,0.21926599577133,0.464535477429564,0.340436981807972,0.523322099256753,0.696401815192054,-0.304167094068574,-0.0675646662779227,0.193269527333059
2011-Q1,-1.43824453927857,-1.15887513031121,-0.884489371483282,0.730490444922212,0.922428695516332,1.10395688867218,-0.387485969040036,-0.119057400101058,0.170033216982482
2011-Q2,-0.0434776276350638,0.305651985121534,0.664986666206519,0.563278189272822,0.812618443159194,1.03125079085229,-0.425991658249461,-0.04565965135241,0.319067528974997
2011-Q3,-0.573051331102878,-0.234120017076896,0.116850638134355,-0.284246214033764,-0.047519908493095,0.170223865443343,-0.481049923253684,-0.141583707649223,0.217829145566322
2011-Q4,1.21680846697192,1.54746635060199,1.8579217230528,-0.611563013014946,-0.407834426407464,-0.206075269484236,-0.435123042130475,-0.134465832267671,0.185221306198432
2012-Q1,-0.212501448546221,0.12188392760949,0.456161891875807,-0.681643352925388,-0.45131169906469,-0.226099232893785,-0.515640316447756,-0.20764906268485,0.136059931914999
2012-Q2,0.196717921556191,0.568710619238786,0.911028808112776,-0.724779792345779,-0.446259825101095,-0.176403793875713,-0.418064845580811,-0.0701047442975577,0.307135046186884
2012-Q3,-1.10270435594572,-0.827407689539028,-0.568092822684162,-0.301875705321874,-0.0974927673424446,0.0756110384640269,-0.435699477779162,-0.175322388535283,0.111826823158902
2012-Q4,-0.758698754150192,-0.446931249183118,-0.157930461234897,-0.168546840420045,0.0649814191016851,0.278785011764656,-0.286004247837121,0.0274837658465723,0.356834777696846
2013-Q1,-0.255142632128252,0.0564252863383982,0.353319282115149,-0.0580803500186156,0.165735345116977,0.367863112228399,-0.238944201604994,0.0578725635238252,0.380980846865401
2013-Q2,-0.178529984620925,0.123302439735271,0.426424884549372,-0.745509672031067,-0.52726719139181,-0.334513067545521,-0.247841051985601,0.0373776451625056,0.349256288146954
2013-Q3,0.329422236817759,0.597594352894398,0.866821487436713,-0.389533504694131,-0.194250278267277,-0.00489339294093702,-0.223324167964072,0.0306328129440107,0.32585666963896
2013-Q4,0.198901148387438,0.482215854262582,0.760435646855092,-0.21988867355638,-0.0090621181353952,0.196877149001393,-0.218084447528888,0.0502620063364336,0.358539455902338
2014-Q1,-0.658208532373077,-0.369554604202325,-0.0974210492642479,0.364978899775278,0.572733661298219,0.788714458530411,-0.29742702190678,-0.00810127606438474,0.301786701378544
2014-Q2,0.240142802167055,0.518325864670429,0.807912680007393,-0.294199244711484,-0.0922660711219053,0.0852073141033679,-0.28630915228603,0.0232144531408527,0.328558562662425
2014-Q3,0.0726538639778194,0.353700619888393,0.664783726940906,-0.469635990826868,-0.270125469746374,-0.0682905277016697,-0.375727298190064,-0.0704976494751386,0.253156885421354
2014-Q4,0.627144280698623,0.872612331076693,1.12295388915557,-0.862314695071124,-0.683679539809193,-0.520068399568527,-0.348320951776407,-0.105870151327229,0.160595422615256
