2000q3,0.571633399,0.724199704,4.737667
2000q4,0.662150913,0.604527282,5.024
2001q1,0.992407166,0.224290389,4.745333
2001q2,0.093196905,0.967315446,4.591
2001q3,0.141586151,0.432132677,4.268
2001q4,0.130871914,0.228552108,3.443667
2002q1,0.0438351,0.866793125,3.362333
2002q2,0.561254426,0.539942716,3.446
2002q3,0.411673517,0.434368803,3.357333
2002q4,0.174531018,0.41338895,3.108667
2003q1,-0.361987933,0.883078285,2.683
2003q2,0.099632766,0.195249541,2.362
2003q3,0.5603982,0.508089841,2.139
2003q4,0.742568409,0.40816023,2.149667
2004q1,0.504143026,0.604619254,2.063
2004q2,0.595978966,0.754176558,2.082667
2004q3,0.25659354,0.467157665,2.116333
2004q4,0.36524984,0.430834771,2.163334
2005q1,0.216412391,0.401251351,2.14
2005q2,0.614369533,0.68378029,2.124667
2005q3,0.727594536,0.781347978,2.13
2005q4,0.616396755,0.39846043,2.343667
2006q1,0.887476993,0.437151636,2.611667
2006q2,1.082988884,0.774064864,2.889667
2006q3,0.581865885,0.532867676,3.221
2006q4,1.186671404,0.011740306,3.594333
2007q1,0.609821029,0.541631404,3.820333
2007q2,0.697952708,0.824459937,4.064666
2007q3,0.43456425,0.499597475,4.5
2007q4,0.566205792,0.967295813,4.726667
2008q1,0.443851995,0.986812729,4.48
2008q2,-0.349302373,1.111743267,4.86
2008q3,-0.541461071,0.695702588,4.983334
2008q4,-1.719778501,-0.547723443,4.213334
2009q1,-3.208061,-0.267079363,2.013333
2009q2,-0.031743521,0.259898702,1.31
2009q3,0.370605119,0.182046809,0.8700001
2009q4,0.510179518,0.213449027,0.7233334
2010q1,0.367216993,0.524270424,0.6633334
2010q2,0.986713654,0.638048055,0.69
2010q3,0.440524761,0.31115446,0.8766667
2010q4,0.616465641,0.515331813,1.02
2011q1,0.839732371,1.05648622,1.096667
2011q2,0.006267767,0.715676592,1.413333
2011q3,0.092199727,0.449030384,1.563333
2011q4,-0.362260658,0.613140692,1.5
2012q1,-0.217867988,0.893845691,1.043333
2012q2,-0.324481783,0.492979112,0.6933334
2012q3,-0.095764104,0.488034956,0.36
2012q4,-0.421497073,0.415239367,0.1966667
2013q1,-0.390832133,0.4155901,0.21
2013q2,0.533809708,0.11780651,0.2066667
2013q3,0.320958993,0.332789062,0.2233333
2013q4,0.23679854,-0.034364866,0.24
2014q1,0.464216877,0.2552532,0.2966667
2014q2,0.183295345,0.00154966,0.2966667
2014q3,0.467743058,0.086185391,0.1666667
2014q4,0.430245483,-0.161308068,0.08
2015q1,0.736605479,-0.06020903,0.04666667
2015q2,0.399250122,0.487566123,-0.006666666
2015q3,0.465884682,-0.063621934,-0.02901515
2015q4,0.425174224,-0.024602721,-0.08917605
2016q1,0.603308165,-0.349982028,-0.1860818
2016q2,0.281693187,0.357559659,-0.2580938
2016q3,0.447626227,0.262401051,-0.2981259
2016q4,0.761069384,0.472128522,-0.3124813
2017q1,0.664972181,0.676600206,-0.3278311
2017q2,0.707133678,0.073082361,-0.3299478
2017q3,0.781265582,0.181476772,-0.3296322
2017q4,0.781807071,0.484428035,-0.3288134
2018q1,0.267620235,0.53424534,-0.3282864
2018q2,0.349125886,0.535815203,-0.3252416
2018q3,0.205025039,0.496140811,-0.3195257
2018q4,0.344160118,0.342693057,-0.315318
2019q1,0.399777477,0.020728673,-0.3085468
2019q2,0.234652857,0.516185886,-0.3170712
2019q3,0.15294188,0.160735198,-0.3967076
2019q4,0.210933158,0.182122554,-0.4079333
2020q1,0.286369359,0.29129543,-0.4183333
