0.601666390223368,0.590081731906117,0.808708023780432,0.744476917969137,0.589428194358086,0.599201111654552,0.708921609260262,0.6348648284465,0.552495757712693,0.717610160891893,0.577808326484114,0.522587792648472,0.593629566866059,0.608608447471657,0.688509758968091,0.609423250118985,0.53972106444245,0.481311686848696,0.479681405755934,0.583737845425495,0.64506666217148,0.600504855946037,0.537594989847,0.652871752038009,0.727183866298675,0.662329967998306,0.63040377206391,0.643279804031908,0.671162789636015,0.624642501643104,0.487133409190349,0.619258358392362,0.535919143125176,0.677479013077433,0.583544771266645,0.75902279326663,0.561893554158851,0.686514102852491,0.505472065789758,0.653609302255525,0.696245160752659,0.734735256278055,0.597677601271433,0.721664220459319,0.497488764722408,0.473013194380134,0.523126946694119,0.626742094921584,0.46809636718979,0.480713454345331,0.709481094746997,0.604154285324535,0.579931309634287,0.611495122138676,0.588075915517695,0.58578549407781,0.827489432323313,0.601044818833491,0.66694005431005,0.681050194248914,0.633304756557208,0.711032707626823,0.432980419477997,0.687899691706887,0.662802352646319,0.557627625516696,0.624856074810585,0.531500913468954,0.583369101256131,0.65738933088375,0.624394678329334,0.588789888656122,0.662906102897385,0.655446289430454,0.655814367954088,0.603783712037662,0.547198804889724,0.484295086190772,0.634657260932071,0.500137080500068,0.570620464134653,0.716618156411563,0.513152059860527,0.589518459864622,0.561771505575521,0.703924089405372,0.480493115440833,0.548472324776711,0.501592503042317,0.522527502046504,0.620554651072044,0.490910343771224,0.412093515687536,0.646938993863083,0.568756997996163,0.475498825060431,0.566033282781202,0.683445548966094,0.632505490984643,0.51364169619343,0.496048219478143,0.539411477108225,0.738707512695815,0.438638449312632,0.55695181555737,0.486609805173837,0.469885147649405,0.527861199801366,0.550512331838887,0.458960959225331,0.608589010460461,0.639719088050207,0.657974178202726,0.556075719313669,0.633817071029407,0.659436085867685,0.676423142349742,0.698570990919797,0.613278308923208,0.704581659338326,0.546611824371392,0.715821128752917,0.530958345249059,0.704587311204344,0.79284319969575,0.481303152030001,0.603037030175815,0.632035785838726,0.612089949397434,0.613673048297137,0.626375273730691,0.661853453766356,0.762096766160434,0.758121111435786,0.713806032476465,0.690326003674265,0.544044425344286,0.536333701764306,0.691253158876967,0.672225751408535,0.59042076560348,0.606182079152029,0.579561509008044,0.526684687885722,0.501063315684339,0.643765443847731,0.763018451798446,0.410633053210777,0.577131602646438,0.521357860689157,0.468046879574664,0.546593067150864,0.528252550756279,0.641626660550898,0.579973168526197,0.440070998996885,0.685418753125781,0.605083456121351,0.578350978337932,0.617604700994628,0.388854037433234,0.679762484332012,0.657021321347877,0.721621647256476,0.584600275829208,0.531455036098718,0.631132643207252,0.678392964971458,0.695306430219212,0.759847386967095,0.587092095500002,0.470971132481924,0.660299713812005,0.435864507338191,0.484264190585115,0.645220628611747,0.636419079177369,0.539432339678962,0.577666867950193,0.848563979046179,0.628655060485797,0.690788947210964,0.667968481735473,0.72702845193283,0.563414357253905,0.860594851276729,0.438679228574461,0.585021499053911,0.818223559281328,0.557742352047129,0.532680070063717,0.449222943645754,0.722684278529075,0.470820398616571,0.628485344669058,0.527762920218008,0.675425133493895,0.690133765421363,0.500001768824876,0.806524424447857,0.612127840029603,0.762490986544637,0.653749424257534,0.483791935275442,0.743694204957631,0.419473369583864,0.513118266055963,0.434650552322824,0.60960516665011,0.694843545324929,0.476573607855876,0.667674152052803,0.684457441036119,0.500271296074285,0.724130667812967,0.533322375748126,0.62293769589009,0.942760149382192,0.521102348773482,0.621280722460644,0.57297213282653,0.585919541259828,0.706127513968613,0.685581463543869,0.518889206028517,0.76380224826642,0.643886255837401,0.705772826151717,0.565801382309546,0.515974537812624,0.626359601135808,0.538752867162694,0.476518446426516,0.657640766791929,0.584345907272092,0.675425828305143,0.508644849153718,0.648379251951753,0.691968169094779,0.277429262176447,0.706467513067351,0.443499940776592,0.697701622394671,0.704485086555984,0.715948002442403,0.694180942547572,0.691718873243629,0.605351950227233,0.468235118444591,0.681405816497746,0.668300963935992,0.669165749532679,0.620856514329168,0.566049729897207,0.85509704526778,0.675648526922944,0.750642407368705,0.578042552515604,0.640503003480098,0.65116529146028,0.564803897404947,0.706380819779586,0.527114963511778,0.628766866682623,0.531381627089365,0.503064103260104,0.644633881849438,0.539324149968429,0.551025254123247,0.505332269058108,0.658704907356653,0.601421270320264,0.601935709844941,0.670892082340597,0.709343184238883,0.51978134974363,0.407028090303816,0.652316428417258,0.603702570114134,0.904207450471704,0.66146882613629,0.603874349401428,0.692676735764299,0.615719542573695,0.630806338369892,0.733966756488034,0.576437184102618,0.511612567682759,0.714547623042094,0.668742617521186,0.666506884078147,0.683480775557372,0.732858497681494,0.673757645193393,0.77260537820041,0.554272955811253,0.519788786024327,0.359723107806016,0.571159165285502,0.545877644967504,0.503797830589665,0.48412918246781,0.502037339181778,0.75002790944764,0.666423281390216,0.684716397661254,0.537398855415852,0.485914071236767,0.623152847004946,0.679925861628227,0.600364124260395,0.694219397571343,0.50298300250013,0.730035149853032,0.473937530935046,0.622037924095788,0.543059054255035,0.50460492630121,0.62904383399551,0.604805132837277,0.55374034549115,0.595883048617277,0.65753434397214,0.490999199271431,0.634205911855852,0.581960721505354,0.646657405375692,0.728395040107801,0.570842648068355,0.762169267057789,0.668924557295391,0.665041317169769,0.670270724321991,0.666014556533834,0.435974456102177,0.647714786646036,0.640018150732232,0.422966462395898,0.70480859512321,0.509629585382163,0.808185413606408,0.548567078440257,0.62442952505328,0.601548084900036,0.702527480286002,0.66392780611187,0.375181826593655,0.752290276907991,0.678953377360186,0.611637412714712,0.459526719143915,0.687719391849222,0.623373847935121,0.681106697626287,0.661585029629925,0.61714383576902,0.629525163901832,0.517962811917522,0.593942708999563,0.505118408437276,0.539120385711745,0.556215556956147,0.801163749714069,0.750891046601559,0.604387990071904,0.596276796604175,0.588943463404493,0.636482450831845,0.66469208380884,0.459156575940022,0.595453393786703,0.797377246647136,0.614393551572173,0.823192337509338,0.455863408786355,0.622454467949265,0.703400589004706,0.580953679674831,0.72178613368004,0.597938866592786,0.509296008148092,0.64610865094276,0.464396761266813,0.5343574665743,0.616278248317217,0.552132157236445,0.509018348224622,0.592519013213852,0.588238571316134,0.453846258552171,0.708565359592486,0.712804065442395,0.770971811209268,0.790570039726185,0.529895698563634,0.601287081015392,0.595968495711901,0.616259317600793,0.768240690661724,0.459405032708942,0.544713405375389,0.483748376194095,0.618265630621526,0.520301008501887,0.632302110261277,0.702303853069543,0.460090373785891,0.606935074111419,0.588938820782275,0.70497996041599,0.627837579002294,0.548433798722788,0.605084592172952,0.598893244684718,0.601333821513057,0.526602488051607,0.727196368503572,0.480498838977952,0.398990134445622,0.657716704073574,0.573524754324783,0.651672516078137,0.674177315710378,0.666524048133805,0.773692196613075,0.492529783255521,0.621350299137957,0.395154230883552,0.655795615500126,0.717247247885547,0.530900366308349,0.641240642541497,0.685477032097074,0.482929051944209,0.672490480727314,0.714765236759253,0.460107104873933,0.621787017713249,0.769637027995109,0.533466560178558,0.650414524287489,0.468469965883403,0.682583908291852,0.530458860243113,0.482557043059112,0.668458017518773,0.538770705761687,0.651618957894139,0.417066843809041,0.509917587274462,0.506150961734012,0.557247162480082,0.624118410610413,0.555605862081667,0.579118854405633,0.573809576459985,0.696990235674574,0.586324503071418,0.539592239912552,0.564204374438382,0.583274668468308,0.617411874788278,0.500298443327793,0.464789681962059,0.639458228110672,0.67250826228041,0.554129698244376,0.547770988668737,0.722587754056451,0.510747293928046,0.691749358990123,0.73440383573012,0.692763619475665,0.496183432858672,0.591785362223995,0.671889050656794,0.552168960906202,0.566599998171788,0.710786715950072,0.515068854014022,0.523157609385261,0.503581858809336,0.71509785271795,0.686931864087201,0.632052485640235,0.714644028963591,0.608499818514161,0.632459643676726,0.660257959388665,0.786851697529194,0.532112721847161,0.59040875356339,0.708072828249888,0.575445580533183,0.709243870912184,0.528038667135943,0.56097904195545,0.630887118112648,0.580635744119245,0.62431145770387,0.500754382716554,0.615707968538962,0.545141500848361,0.683575276481435,0.707050526070106,0.474802987888143,0.608334711727917,0.664682707366231,0.533808904007685,0.590157367159264,0.684993868332267,0.590822168366342,0.606335530517678,0.651270501758355,0.570418447706105,0.522953550279189,0.404703799977214,0.725380307364179,0.649803057038936,0.60084773619744,0.709568672957898,0.528226529258447,0.562847418805923,0.558132698468048,0.675761808930671,0.663456199560132,0.783979184081003,0.58157996094026,0.672126929415005,0.795476758400372,0.475099046438281,0.630960983794921,0.479865953561142,0.579283078542056,0.72553099518578,0.846040114676946,0.686432078767731,0.585670015120313,0.5438244898424,0.554592325837314,0.634934140583153,0.622661359267799,0.532256713964574,0.476443499045626,0.714310730324142,0.723659734016804,0.466375860209252,0.461761773600659,0.431407060775453,0.734699526591654,0.651013907048246,0.681174783263556,0.61511580829025,0.8532243640022,0.523116561694101,0.675585858001833,0.659183210243495,0.618980702229983,0.487959208149102,0.730403611103951,0.625945959928058,0.697408768203498,0.633450306571347,0.807907912392498,0.612478770243881,0.486273407122332,0.528299050548339,0.648970148266362,0.641350672077408,0.513084710644945,0.651769176966684,0.688636787135318,0.666727634507356,0.669135603177112,0.676039387128239,0.677709569458281,0.36946171039313,0.533243018258938,0.701813252987108,0.82517965069072,0.63470945115512,0.537511709874015,0.572445751911937,0.581023350962745,0.476739309848128,0.706517918613095,0.653671392383578,0.716365033205617,0.646017400235439,0.522797848204968,0.65283050218037,0.365730426121854,0.566891336421163,0.808938761019904,0.690492196961659,0.49274973000293,0.656583620033853,0.72567099822377,0.676445130444301,0.625544284913202,0.660446954808176,0.639880419206094,0.699000367741988,0.557709852988081,0.563414073394086,0.612649998961842,0.63878696337277,0.509150704114017,0.661489838529948,0.504006667433352,0.447404397367139,0.67319911788934,0.584953495277857,0.549968441761416,0.609661066185794,0.706428064848502,0.639472513505889,0.707109203115939,0.581180719909511,0.433141571097719,0.500708506646443,0.583860945550263,0.54250754864345,0.5686694036837,0.501207962110206,0.536720644187607,0.765252297750984,0.587223839270502,0.636703523835497,0.844159395277071,0.543542073133261,0.69509437397197,0.690515796360213,0.650041575842277,0.493452041514586,0.690363759328158,0.710351749751525,0.655716770517853,0.556431049954687,0.553549728504937,0.607666305394628,0.506509599708344,0.470890396814896,0.468011032520044,0.476038060271942,0.739672798722679,0.681820133579017,0.575931390970539,0.528606787235645,0.684512404114704,0.5334501375934,0.647948354744201,0.675385130069892,0.521784547435482,0.55541144397621,0.514412369051883,0.619176559790659,0.588840343410473,0.745089545769947,0.736810416796753,0.502777279173283,0.791390581923282,0.496563382979041,0.535907262360474,0.490297527757008,0.569066078938952,0.626877390459175,0.657571459451177,0.798794229717155,0.617944241398104,0.706669847364774,0.794624888042662,0.563406223243355,0.618111117817151,0.619774733096164,0.561589310325418,0.533277074875494,0.555014677862821,0.589000701433317,0.738143316306575,0.548868490274006,0.594719637878917,0.579069160875165,0.799040963535776,0.740134960538889,0.571576713176636,0.495400753689783,0.560084656407874,0.736338004635219,0.595686191344012,0.614173066949647,0.360701967375185,0.739432123744603,0.567827923214582,0.648855779229556,0.518401982782045,0.500970528938407,0.727907722937641,0.70001738100773,0.496393678688286,0.730676227943807,0.60126998305165,0.73007846916319,0.51599437542479,0.587340809094244,0.728595677731466,0.582294777961968,0.564910428894376,0.57434095298142,0.553753066972105,0.663762021153674,0.694316306229254,0.53587612518727,0.583039814913078,0.608649411085268,0.542044942098667,0.361405580704346,0.589139946734951,0.772303742389822,0.699388377837399,0.558203355820862,0.706800714671117,0.609005486125748,0.576028875443938,0.567012810479039,0.641349068731002,0.699999698235075,0.530757445374773,0.681964452741988,0.671937126364363,0.494943264710718,0.787389429576368,0.459394789309299,0.610940690112495,0.594840977633358,0.506691532444366,0.60076706069798,0.777549203274578,0.554989518280702,0.74616669906199,0.688250985681583,0.655735720120968,0.691894967351482,0.508436412229504,0.594120747343947,0.584687429515725,0.418521721560547,0.700654347151256,0.737915724389477,0.513959454760322,0.617758865694339,0.720468106009823,0.728835894891931,0.670568916659375,0.625827917899674,0.53252408400567,0.385455593456061,0.482896109861414,0.674849637202547,0.558636753232647,0.762535033190409,0.490457268008375,0.520412426649066,0.659019988827658,0.578807478861088,0.55392671001153,0.612660946225506,0.711365334716684,0.52846622082412,0.402009294948754,0.628253041559376,0.685474447816654,0.598659982232574,0.665722511520562,0.652148644670391,0.540187232853009,0.545057347750446,0.634541837913353,0.639351382057939,0.654826236678095,0.379563336767371,0.602496518181514,0.635179337513608,0.508425422444377,0.613225757839357,0.659447358173887,0.711410359703082,0.515428723626123,0.676850704121928,0.60038617749192,0.597234951301465,0.648973453836422,0.640864044745773,0.436938088083456,0.674106123644145,0.596841159273972,0.611811772126533,0.619766785972525,0.51624308436259,0.662366693136849,0.424899323225206,0.743256293786966,0.528250147025842,0.54934854518126,0.615183159880649,0.677084408389376,0.518192357583931,0.649112271943467,0.553132867037122,0.719458376412497,0.636128692984578,0.611531870669717,0.658920650598676,0.577651288794424,0.904196099449297,0.483942495138163,0.591502247780586,0.73897679465603,0.523316623711967,0.528464332050334,0.734121691933869,0.419233802401104,0.506814177764794,0.701235424683722,0.748064219968023,0.672266418407352,0.554433364330517,0.750577213273704,0.568491267254272,0.688026193516532,0.514885997122878,0.646686487919014,0.600463152090684,0.61514418466526,0.620145521011746,0.682167746146813,0.656768472602683,0.705165887690076,0.582073053670606,0.565520704593445,0.747208566545988,0.616195533493061,0.612692205533983,0.75293420310233,0.676064741747744,0.46434658014315,0.587485209911218,0.640710839225624,0.608617289459169,0.589182458924095,0.46099781674082,0.6072888981203,0.647188957445794,0.436681772271966,0.669725752624724,0.464431479081287,0.549024233648222,0.613792602769039,0.59164855137298,0.452824132752675,0.743468593030218,0.44306683950704,0.724852922700555,0.66577275372993,0.563155493323575,0.569446657654026,0.649818563344978,0.709071039634462,0.633681514132644,0.634028171585463,0.762723786133509,0.595835250735319,0.682930508679023,0.307346178706766,0.670449361670545,0.637801786210271,0.743590879674664,0.523494023570044,0.638426008707635,0.472448157533516,0.581014880818628,0.5116895142776,0.394025694070357,0.557723356732496,0.551764262763827,0.593241078247354,0.607709067727203,0.700039551744768,0.631369507526533,0.580986842703031,0.75315511799167,0.764113273956949,0.541186139176723,0.626544313361907,0.543296457886171,0.773618413055569,0.694970123515668,0.71259884953009,0.566257032708209,0.432345832125037,0.601328840157383,0.672736319037287,0.633785936204373,0.593586732075507,0.601672835667399,0.800778807237973,0.60999661658872,0.697690763162687,0.572298841754397,0.669489057770545,0.472896098281421,0.779884498594781,0.405342141860804,0.584211111905095,0.69263438359206,0.667650268641651,0.744412513536787,0.654627108044181,0.488003261383344,0.570040877187532,0.488339203695519,0.799799324564175,0.624925088086499,0.79228547708581,0.624103072380736,0.561525194686798,0.635308880620195,0.767476999935262,0.563925997973119,0.521734400310604,0.496972386565576,0.551102103933821,0.537356419464617,0.614273972219176,0.753076580155851,0.644281179767611,0.589281698220728,0.700214261184407,0.62919476040025,0.59719851148891,0.901110360393446,0.487707433812503,0.544309993507113,0.517437976713783,0.694308032428457,0.379285845897037,0.609896584783553,0.628697960458492,0.616754140562609,0.540211257297512,0.697912270081822,0.587273287652186,0.589555578440195,0.764664330911353,0.667991456699858,0.699366170243393,0.612445094026968,0.581443263367214,0.653476682269892,0.643117248180505,0.505335489546507,0.675687060577842,0.628320160377908,0.506216597279336,0.764479292443166,0.496397344908975,0.631811930836071,0.523408488559769,0.508183484530739,0.476665403142123,0.593523032473026,0.616129891269576,0.64497896859782,0.532810144299352,0.767100598787615,0.725197220416241,0.629635692014905,0.714587116240997,0.71821010754663,0.687024857153243,0.632312758501226,0.502971556229914,0.444233884072892,0.541052393188359,0.575540669431246,0.4442472926585,0.468083324869205,0.554190197159615,0.475613891651676,0.564696626063544,0.553842449998806,0.641778277080285,0.551622053001388,0.629742949264767,0.373743166933157,0.637656175999193,0.590609397024001,0.569199438028291,0.466785872643448,0.467440160342895
