-1.11376262682485,8.44240534246792,9.35,-1.54229526504066,8.34977125035605,12.09,0.354139369675899,8.07292851121097,11.25,-0.44940584717148,7.38369620975901,9.32,1
-2.58882748191818,7.91447807678338,6.3,-1.11376262682485,8.44240534246792,9.35,-1.54229526504066,8.34977125035605,12.09,0.354139369675899,8.07292851121097,11.25,1
-0.851386770841156,6.33696139325894,5.42,-2.58882748191818,7.91447807678338,6.3,-1.11376262682485,8.44240534246792,9.35,-1.54229526504066,8.34977125035605,12.09,1
1.19495243089363,5.2975815977764,6.16,-0.851386770841156,6.33696139325894,5.42,-2.58882748191818,7.91447807678338,6.3,-1.11376262682485,8.44240534246792,9.35,1
3.74575625349012,5.00877487322016,5.41,1.19495243089363,5.2975815977764,6.16,-0.851386770841156,6.33696139325894,5.42,-2.58882748191818,7.91447807678338,6.3,1
5.20954926035069,4.95059838134546,4.83,3.74575625349012,5.00877487322016,5.41,1.19495243089363,5.2975815977764,6.16,-0.851386770841156,6.33696139325894,5.42,1
4.32449090377798,3.8558993603683,5.2,5.20954926035069,4.95059838134546,4.83,3.74575625349012,5.00877487322016,5.41,1.19495243089363,5.2975815977764,6.16,1
3.49808564172198,3.61306696876094,5.28,4.32449090377798,3.8558993603683,5.2,5.20954926035069,4.95059838134546,4.83,3.74575625349012,5.00877487322016,5.41,1
2.00873653391058,3.91748426457159,4.87,3.49808564172198,3.61306696876094,5.28,4.32449090377798,3.8558993603683,5.2,5.20954926035069,4.95059838134546,4.83,1
2.40840931269846,4.84523833859463,4.66,2.00873653391058,3.91748426457159,4.87,3.49808564172198,3.61306696876094,5.28,4.32449090377798,3.8558993603683,5.2,1
3.84768919065586,4.99252852093788,5.16,2.40840931269846,4.84523833859463,4.66,2.00873653391058,3.91748426457159,4.87,3.49808564172198,3.61306696876094,5.28,1
4.85542175321561,4.92269407651511,5.82,3.84768919065586,4.99252852093788,5.16,2.40840931269846,4.84523833859463,4.66,2.00873653391058,3.91748426457159,4.87,1
3.71014662593439,4.56750641693286,6.51,4.85542175321561,4.92269407651511,5.82,3.84768919065586,4.99252852093788,5.16,2.40840931269846,4.84523833859463,4.66,1
2.10844127984799,4.5437778066229,6.76,3.71014662593439,4.56750641693286,6.51,4.85542175321561,4.92269407651511,5.82,3.84768919065586,4.99252852093788,5.16,1
4.17256010345515,5.41821307791643,7.28,2.10844127984799,4.5437778066229,6.76,3.71014662593439,4.56750641693286,6.51,4.85542175321561,4.92269407651511,5.82,1
5.12999406501908,6.25529578811221,8.1,4.17256010345515,5.41821307791643,7.28,2.10844127984799,4.5437778066229,6.76,3.71014662593439,4.56750641693286,6.51,1
6.12088682136473,6.84639108821825,9.58,5.12999406501908,6.25529578811221,8.1,4.17256010345515,5.41821307791643,7.28,2.10844127984799,4.5437778066229,6.76,1
2.50579718708686,7.08525682725396,10.07,6.12088682136473,6.84639108821825,9.58,5.12999406501908,6.25529578811221,8.1,4.17256010345515,5.41821307791643,7.28,1
1.65313720895686,7.91483054051279,10.18,2.50579718708686,7.08525682725396,10.07,6.12088682136473,6.84639108821825,9.58,5.12999406501908,6.25529578811221,8.1,1
1.03505835912854,8.78752013168071,10.95,1.65313720895686,7.91483054051279,10.18,2.50579718708686,7.08525682725396,10.07,6.12088682136473,6.84639108821825,9.58,1
1.09452906061538,9.41709779986084,13.58,1.03505835912854,8.78752013168071,10.95,1.65313720895686,7.91483054051279,10.18,2.50579718708686,7.08525682725396,10.07,1
1.29575453943644,10.1571835057712,15.05,1.09452906061538,9.41709779986084,13.58,1.03505835912854,8.78752013168071,10.95,1.65313720895686,7.91483054051279,10.18,1
-1.46586475700952,10.3051202670666,12.69,1.29575453943644,10.1571835057712,15.05,1.09452906061538,9.41709779986084,13.58,1.03505835912854,8.78752013168071,10.95,1
-1.88104996913738,9.04760679953851,9.84,-1.46586475700952,10.3051202670666,12.69,1.29575453943644,10.1571835057712,15.05,1.09452906061538,9.41709779986084,13.58,1
-0.362352615111483,7.94260948057355,15.85,-1.88104996913738,9.04760679953851,9.84,-1.46586475700952,10.3051202670666,12.69,1.29575453943644,10.1571835057712,15.05,1
3.72767361578674,7.35249497491468,16.57,-0.362352615111483,7.94260948057355,15.85,-1.88104996913738,9.04760679953851,9.84,-1.46586475700952,10.3051202670666,12.69,1
3.15214994793678,7.5565802531826,17.78,3.72767361578674,7.35249497491468,16.57,-0.362352615111483,7.94260948057355,15.85,-1.88104996913738,9.04760679953851,9.84,1
2.45530413739319,7.53871358664195,17.58,3.15214994793678,7.5565802531826,17.78,3.72767361578674,7.35249497491468,16.57,-0.362352615111483,7.94260948057355,15.85,1
-0.762438644425334,6.42304752125975,13.59,2.45530413739319,7.53871358664195,17.58,3.15214994793678,7.5565802531826,17.78,3.72767361578674,7.35249497491468,16.57,1
-1.71488768940389,5.24437649083893,14.23,-0.762438644425334,6.42304752125975,13.59,2.45530413739319,7.53871358664195,17.58,3.15214994793678,7.5565802531826,17.78,1
-2.31389183555271,3.93179738746152,14.51,-1.71488768940389,5.24437649083893,14.23,-0.762438644425334,6.42304752125975,13.59,2.45530413739319,7.53871358664195,17.58,1
-1.50553639286475,4.04095383378769,11.01,-2.31389183555271,3.93179738746152,14.51,-1.71488768940389,5.24437649083893,14.23,-0.762438644425334,6.42304752125975,13.59,1
0.277598031508841,3.46294990138345,9.29,-1.50553639286475,4.04095383378769,11.01,-2.31389183555271,3.93179738746152,14.51,-1.71488768940389,5.24437649083893,14.23,1
1.03906564092604,2.09665697205521,8.65,0.277598031508841,3.46294990138345,9.29,-1.50553639286475,4.04095383378769,11.01,-2.31389183555271,3.93179738746152,14.51,1
3.65680310724077,1.52467801923661,8.8,1.03906564092604,2.09665697205521,8.65,0.277598031508841,3.46294990138345,9.29,-1.50553639286475,4.04095383378769,11.01,1
5.49519662832409,2.1882711249507,9.46,3.65680310724077,1.52467801923661,8.8,1.03906564092604,2.09665697205521,8.65,0.277598031508841,3.46294990138345,9.29,1
6.23471396908668,3.11426473558534,9.43,5.49519662832409,2.1882711249507,9.46,3.65680310724077,1.52467801923661,8.8,1.03906564092604,2.09665697205521,8.65,1
5.94874409573789,3.37222036054348,9.69,6.23471396908668,3.11426473558534,9.43,5.49519662832409,2.1882711249507,9.46,3.65680310724077,1.52467801923661,8.8,1
5.74984920612165,3.34019263842489,10.56,5.94874409573789,3.37222036054348,9.69,6.23471396908668,3.11426473558534,9.43,5.49519662832409,2.1882711249507,9.46,1
4.68731193160323,3.21195494221129,11.39,5.74984920612165,3.34019263842489,10.56,5.94874409573789,3.37222036054348,9.69,6.23471396908668,3.11426473558534,9.43,1
3.51144986320095,2.66254701765503,9.27,4.68731193160323,3.21195494221129,11.39,5.74984920612165,3.34019263842489,10.56,5.94874409573789,3.37222036054348,9.69,1
2.76355163885693,2.63800455425267,8.48,3.51144986320095,2.66254701765503,9.27,4.68731193160323,3.21195494221129,11.39,5.74984920612165,3.34019263842489,10.56,1
2.69450811634959,2.67774701283328,7.92,2.76355163885693,2.63800455425267,8.48,3.51144986320095,2.66254701765503,9.27,4.68731193160323,3.21195494221129,11.39,1
3.44458419580373,2.439145312416,7.9,2.69450811634959,2.67774701283328,7.92,2.76355163885693,2.63800455425267,8.48,3.51144986320095,2.66254701765503,9.27,1
3.20398361804539,2.53962239811933,8.1,3.44458419580373,2.439145312416,7.9,2.69450811634959,2.67774701283328,7.92,2.76355163885693,2.63800455425267,8.48,1
3.21134500387599,2.15260464251932,7.83,3.20398361804539,2.53962239811933,8.1,3.44458419580373,2.439145312416,7.9,2.69450811634959,2.67774701283328,7.92,1
2.12993990743042,1.0448773612139,6.92,3.21134500387599,2.15260464251932,7.83,3.20398361804539,2.53962239811933,8.1,3.44458419580373,2.439145312416,7.9,1
2.38295628329839,0.640148505204152,6.21,2.12993990743042,1.0448773612139,6.92,3.21134500387599,2.15260464251932,7.83,3.20398361804539,2.53962239811933,8.1,1
1.97925512725821,0.818062432228839,6.27,2.38295628329839,0.640148505204152,6.21,2.12993990743042,1.0448773612139,6.92,3.21134500387599,2.15260464251932,7.83,1
