1962m4,0.460618326,-0.014342046,-0.21962311,-1.18797175
1962m5,0.21800055,-0.381928611,-0.251239236,-1.313023984
1962m6,0.084722559,-0.302977525,-0.441976499,-1.191098056
1962m7,0.298817832,-0.403240756,-0.149515458,-1.181719139
1962m8,0.172726155,-0.233175909,-0.23455195,-1.11294041
1962m9,0.154223909,-0.136718443,-0.191066552,-1.122319328
1962m10,0.105455595,-0.39631937,-0.319566421,-1.122319328
1962m11,0.241132708,-0.386129033,-0.195782879,-1.109814104
1962m12,0.181184345,-0.439574878,-0.270916773,-1.11294041
1963m1,0.199771633,-0.35669542,-0.158091341,-1.119193022
1963m2,0.332589726,-0.238008714,-0.15415637,-1.091056269
1963m3,0.319934681,-0.245177115,-0.183086722,-1.097308881
1963m4,0.624435363,-0.183549827,-0.041746313,-1.122319328
1963m5,0.340050382,-0.166513671,-0.187820367,-1.091056269
1963m6,0.216410866,-0.128449098,-0.262507164,-1.094182575
1963m7,0.228350697,-0.178389956,-0.264303744,-1.084803657
1963m8,0.296058184,-0.167805203,-0.24503906,-0.937867283
1963m9,0.428794925,-0.244048863,-0.196032774,-0.940993588
1963m10,0.487525555,-0.037527957,-0.203650089,-0.934740977
1963m11,0.186307884,-0.20113828,-0.223893924,-0.940993588
1963m12,0.227684322,-0.184747906,-0.250093343,-0.972256647
1964m1,0.343433665,-0.185896587,-0.193796008,-0.940993588
1964m2,0.589344356,-0.141918036,-0.169922345,-0.940993588
1964m3,0.309223176,-0.19839012,-0.309779645,-0.956625118
1964m4,0.581487365,-0.109268525,-0.084147695,-0.944119894
1964m5,0.478063601,-0.184497107,-0.23602698,-0.934740977
1964m6,0.281114683,-0.141970362,-0.288027614,-0.934740977
1964m7,0.579105639,-0.105818862,-0.152579799,-0.959751423
1964m8,0.443163985,-0.093906726,-0.293428248,-0.934740977
1964m9,0.480339296,-0.022100716,-0.276410436,-0.950372506
1964m10,-0.100680044,-0.39333371,-0.670447834,-0.978509259
1964m11,0.968952968,0.203534562,0.111683785,-0.928488365
1964m12,0.639173044,0.062661582,-0.181771063,-0.825320272
1965m1,0.441797302,-0.033445357,-0.235841425,-0.809688743
1965m2,0.535025972,-0.017261072,-0.286288902,-0.784678296
1965m3,0.591826326,0.030545175,-0.256624056,-0.765920461
1965m4,0.456714621,0.057153482,-0.39255755,-0.750288932
1965m5,0.505288498,0.09618336,-0.364365733,-0.747162626
1965m6,0.396705459,0.1372274,-0.406801951,-0.765920461
1965m7,0.598914762,-0.006172195,-0.266077814,-0.750288932
1965m8,0.408366057,-0.139527574,-0.432333793,-0.740910014
1965m9,0.533636547,-0.003524375,-0.310568753,-0.775299378
1965m10,0.525406088,0.054810176,-0.241701364,-0.753415237
1965m11,0.531534022,0.061774415,-0.324616923,-0.747162626
1965m12,0.671037193,0.210398377,-0.236229009,-0.678383897
1966m1,0.529849675,0.038342694,-0.329322314,-0.647120839
1966m2,0.500760942,0.251902596,-0.405837059,-0.590847333
1966m3,0.670372995,0.294401546,-0.291691814,-0.575215804
1966m4,0.317150087,0.187761381,-0.429027949,-0.568963192
1966m5,0.342108708,0.152706785,-0.485981064,-0.497058158
1966m6,0.450413428,0.171058547,-0.427165086,-0.4126479
1966m7,0.23854742,0.2229018,-0.469946428,-0.372005924
1966m8,0.116565338,0.229389656,-0.557705646,-0.300100889
1966m9,0.126817362,0.10556511,-0.392268399,-0.340742865
1966m10,0.206251303,0.079693088,-0.389565674,-0.300100889
1966m11,-0.006487195,-0.070983704,-0.537213261,-0.225069549
1966m12,0.115412462,-0.121047855,-0.478675458,-0.340742865
1967m1,0.259138546,-0.173569367,-0.372393094,-0.484552934
1967m2,-0.272209685,-0.241453314,-0.61571344,-0.465795099
1967m3,-0.059277348,-0.272677855,-0.442831512,-0.612731474
1967m4,0.075225392,-0.214995767,-0.29886516,-0.762794155
1967m5,-0.097647634,-0.234155412,-0.503259705,-0.797183519
1967m6,0.07742225,0.026190072,-0.327645887,-0.784678296
1967m7,0.090833083,-0.156741999,-0.339393478,-0.844078107
1967m8,0.445622237,0.04724303,-0.073475618,-0.812815049
1967m9,0.164180795,-0.072913923,-0.311750256,-0.778425684
1967m10,0.187207743,-0.064766317,-0.246005218,-0.815941354
1967m11,0.677465066,0.226915557,-0.03863095,-0.740910014
1967m12,0.444921266,0.098818124,-0.088421741,-0.618984086
1968m1,-0.156488132,-0.149947472,-0.510204918,-0.590847333
1968m2,0.453490625,0.209645836,-0.248404603,-0.553331663
1968m3,0.223950186,0.111652429,-0.300976484,-0.45016357
1968m4,0.265219329,0.112512315,-0.343718936,-0.228195855
1968m5,0.337654784,0.0822061,-0.247343544,-0.115648844
1968m6,0.19258914,0.223364052,-0.312207012,-0.131280374
1968m7,0.091354599,0.186691509,-0.410292707,-0.146911903
1968m8,0.209304804,0.244749396,-0.365098594,-0.143785597
1968m9,0.181203703,0.12008636,-0.314289408,-0.221943243
1968m10,0.27742368,0.236999973,-0.299570108,-0.178174961
1968m11,0.425236156,0.329725613,-0.151604581,-0.212564326
1968m12,0.286365951,0.160228057,-0.344996798,-0.146911903
1969m1,0.243896397,0.254913086,-0.373464635,-0.059375339
1969m2,0.351195552,0.356192531,-0.259748856,0.04691906
1969m3,0.214652906,0.564691404,-0.310834451,0.093813648
1969m4,-0.013381446,0.300450812,-0.529798815,0.28764461
1969m5,-0.013194516,0.296938537,-0.5498708,0.681559147
1969m6,0.189939325,0.612379237,-0.406638541,0.753464182
1969m7,0.092920198,0.387137912,-0.379223244,0.662801312
1969m8,-0.019634031,0.396622421,-0.458377605,0.844127051
1969m9,-0.164775673,0.337468994,-0.438444962,0.831621828
1969m10,-0.045289253,0.379797014,-0.435551315,0.78472724
1969m11,-0.429996543,0.242170236,-0.565055256,0.737832652
1969m12,-0.146441584,0.381568573,-0.433490328,0.775348323
1970m1,-0.679326454,0.107504944,-0.614527293,0.778474628
1970m2,-0.246229441,0.270507531,-0.38465518,0.778474628
1970m3,-0.23184591,0.1272433,-0.32598201,0.397065315
1970m4,-0.461977036,0.141531467,-0.344093495,0.503359714
1970m5,-0.494991464,0.029937943,-0.356610092,0.45333882
1970m6,-0.363795419,0.030519981,-0.23416989,0.347044421
1970m7,-0.121986942,0.070357406,-0.132480323,0.225118493
1970m8,-0.416998889,-0.250039411,-0.2050434,0.037540142
1970m9,-0.338248808,-0.017700706,-0.101651814,-0.062501645
1970m10,-0.946698665,-0.344627712,-0.48594379,-0.090638398
1970m11,-0.511057429,-0.137590107,-0.19016861,-0.278216748
1970m12,0.494614726,0.128951594,0.494655131,-0.497058158
1971m1,0.151252748,-0.190217159,0.138460057,-0.734657402
1971m2,-0.026008586,-0.232428083,-0.037454714,-0.865962248
1971m3,0.030278166,-0.203994651,-0.072196144,-0.869088554
1971m4,0.257424311,-0.055164124,0.047290919,-0.731531097
1971m5,0.17293964,0.110005693,0.038857733,-0.581468416
1971m6,0.0697812,0.042194447,-0.010488348,-0.493931852
1971m7,0.1062416,-0.089374197,-0.002446091,-0.368879618
1971m8,-0.047113586,-0.030446145,-0.188069932,-0.287595666
1971m9,0.508586439,0.024847083,0.202746606,-0.293848278
1971m10,0.249378044,-0.126697483,-0.005155857,-0.403268982
1971m11,0.289535055,0.030128165,0.001352301,-0.493931852
1971m12,0.430213472,0.119227247,0.117369927,-0.734657402
1972m1,0.721848934,0.060645898,0.337843239,-0.934740977
1972m2,0.479044934,0.065393388,0.06717916,-1.000393399
1972m3,0.602195388,-0.026585715,0.099222649,-0.831572884
1972m4,0.61627916,0.100412782,0.126283424,-0.725278485
1972m5,0.337212,0.107853681,-0.11694624,-0.694015426
1972m6,0.399890307,0.082117574,-0.020925953,-0.634615615
1972m7,0.175077704,-0.042308256,-0.139853807,-0.606478863
1972m8,0.656680367,0.139114297,0.136260343,-0.528321216
1972m9,0.487986455,0.24328618,0.008745693,-0.506437075
1972m10,0.819172649,0.279356627,0.149827581,-0.453289876
1972m11,0.730916422,0.361151388,0.055519203,-0.447037264
1972m12,0.700821464,0.422634343,0.031757584,-0.362627006
1973m1,0.42735177,0.402242078,-0.20775025,-0.17192235
1973m2,0.734040917,0.746174264,-0.069590752,0.028161225
1973m3,0.249360041,0.749491453,-0.284468671,0.187602823
1973m4,0.203076663,0.530027146,-0.298425254,0.196981741
1973m5,0.244392357,0.582067714,-0.256882695,0.422075762
1973m6,0.264151528,0.680614887,-0.261093936,0.625285642
1973m7,0.085055874,0.293075526,-0.302711338,1.222410059
1973m8,-0.183188709,1.283037048,-0.424143021,1.253673117
1973m9,0.17088399,0.505926565,-0.24828994,1.341209681
1973m10,0.082599271,0.773955875,-0.255161416,1.100484131
1973m11,0.089311925,0.898242637,-0.378935514,1.106736742
1973m12,-0.466374218,0.705769476,-0.648154331,1.081726296
1974m1,-0.576409528,0.739011393,-0.52260863,0.98793712
1974m2,-0.322588313,0.854704099,-0.410748405,0.775348323
1974m3,-0.226707599,0.718312803,-0.210427544,0.894147945
1974m4,-0.298243316,0.660500608,-0.37819534,1.256799423
1974m5,-0.232580162,1.056032977,-0.174902612,1.506903891
1974m6,-0.424441308,0.793764741,-0.242836763,1.700734854
1974m7,-0.643105852,1.026476876,-0.467426898,2.010239133
1974m8,-0.794579366,0.976745795,-0.365630596,1.7257453
1974m9,-0.732668434,0.797867442,-0.302147277,1.516282809
1974m10,-0.864559309,0.418028688,-0.264321934,1.11611566
1974m11,-1.498883675,0.028264638,-0.563118232,0.925411003
1974m12,-1.967871119,-0.42996671,-0.760164599,0.637790865
1975m1,-1.555491011,-0.534512481,-0.37085124,0.200108046
1975m2,-1.17177531,-0.658352254,-0.027804872,-0.078133174
1975m3,-1.12533848,-0.651268459,0.018367792,-0.296974584
1975m4,-0.367566573,-0.353918006,0.505440354,-0.312606113
1975m5,-0.248571026,-0.430364194,0.484208833,-0.397016371
1975m6,-0.23843133,-0.246098873,0.625442729,-0.293848278
1975m7,-0.12561728,0.110142936,0.534929777,-0.121901456
1975m8,0.249341953,0.129859704,0.565882648,-0.109396233
1975m9,0.025192552,0.144285591,0.518977323,-0.078133174
1975m10,0.026815515,0.065534632,0.376625929,-0.20943802
1975m11,0.029142751,-0.017471106,0.453043659,-0.397016371
1975m12,0.134658657,-0.00375117,0.426976584,-0.403268982
1976m1,0.393202869,-0.045601032,0.532768577,-0.506437075
1976m2,0.509455994,-0.030922313,0.555339246,-0.537700134
1976m3,0.048425486,-0.135378043,0.203667763,-0.515815993
1976m4,0.234966639,-0.005414279,0.268747081,-0.522068605
1976m5,0.126884808,0.063572668,0.290486616,-0.37513223
1976m6,-0.080513578,-0.008690146,0.155190016,-0.315732419
1976m7,0.127404716,0.106495308,0.313289439,-0.368879618
1976m8,-0.025204806,-0.021265405,0.248657189,-0.37513223
1976m9,0.082910342,0.097167101,0.254963463,-0.387637453
1976m10,-0.093052934,-0.037338068,0.142293747,-0.456416182
1976m11,0.359467158,0.14124822,0.472861429,-0.481426629
1976m12,0.239828082,0.097163664,0.317701862,-0.575215804
1977m1,-0.008984629,0.033742829,0.278679438,-0.587721027
1977m2,0.059482809,0.286125923,0.191730633,-0.565836887
1977m3,0.44754199,0.332210179,0.399699256,-0.562710581
1977m4,0.387653379,0.330768593,0.32495819,-0.550205357
1977m5,0.364802481,0.220005515,0.224807084,-0.356374395
1977m6,0.269676184,0.200092792,0.1990406,-0.343869171
1977m7,0.205924846,0.155766225,0.138636002,-0.334490254
1977m8,0.172964723,0.166163941,0.142972058,-0.184427573
1977m9,0.183081099,0.246361249,0.117617959,-0.109396233
1977m10,0.120461858,0.194519846,0.061266614,-0.00622814
1977m11,0.167649873,0.360317835,0.156490458,0.006277084
1977m12,0.169424655,0.205721027,0.094217845,0.021908613
1978m1,-0.16949581,0.259798234,-0.045535401,0.065676895
1978m2,0.109837152,0.294139366,0.13840604,0.090687342
1978m3,0.304115983,0.476073963,0.229858492,0.093813648
1978m4,0.757202007,0.785842022,0.533009648,0.125076706
1978m5,0.04152357,0.477088915,0.067058551,0.272013081
1978m6,0.340010788,0.655064384,0.236077093,0.347044421
1978m7,0.018558339,0.459136697,0.014352369,0.412696844
1978m8,0.135369929,0.384429797,0.078743079,0.484601879
1978m9,0.005900566,0.562724575,0.066370734,0.612780418
1978m10,0.111547464,0.712087795,0.052345105,0.772222017
1978m11,0.184051027,0.799720618,0.046463288,1.022326485
1978m12,0.06184291,0.570430237,0.062635063,1.106736742
1979m1,-0.2481786,0.58123327,-0.051778796,1.119241966
1979m2,-0.086568253,0.747493358,0.047466413,1.11611566
1979m3,-0.012851183,0.770046351,0.11638559,1.125494578
1979m4,-0.643490964,0.546994595,-0.213861047,1.100484131
1979m5,-0.002343144,0.877911644,0.157528479,1.172389165
1979m6,-0.257905761,0.689465774,-0.000199825,1.188020695
1979m7,-0.522592422,0.652476064,-0.139077122,1.2442942
1979m8,-0.539815076,0.586527153,-0.13698931,1.391230575
1979m9,-0.404792214,0.710999156,-0.010451387,1.544419561
1979m10,-0.372807642,0.899335623,0.027235907,2.27597513
1979m11,-0.680776045,0.713215441,-0.068577217,2.091523085
1979m12,-0.61649516,0.749768611,0.047134549,2.279101436
1980m1,-0.695870294,0.937752896,0.099657161,2.291606659
1980m2,-0.65267727,0.853548957,0.187760364,2.38852214
1980m3,-1.032874659,1.062302759,-0.01795461,3.34517173
1980m4,-1.697975074,0.458008284,-0.486619497,3.476476576
1980m5,-1.683759798,-0.133970898,-0.207157592,1.403735798
1980m6,-1.148415721,-0.050948289,0.083714117,0.931663615
1980m7,-0.775957206,-0.223901457,0.27443428,0.794106158
1980m8,-0.123036039,0.346911098,0.664142685,0.975431897
1980m9,-0.196444075,0.430879373,0.634769498,1.369346434
1980m10,-0.180806159,0.626116022,0.511692011,1.975849768
1980m11,-0.253645443,0.827761661,0.506458692,2.926246746
1980m12,-0.567615055,0.910662696,0.154821906,3.87977003
1981m1,-0.846998065,0.950819341,0.009713121,3.936043535
1981m2,-0.645010664,0.70142268,0.383381867,2.951257193
1981m3,-0.512167411,0.476041845,0.40265261,2.566721574
1981m4,-0.603299679,0.431795346,0.329181915,2.88560477
1981m5,-0.636364363,0.692993429,0.314585325,3.760970408
1981m6,-0.840422758,0.774531087,0.152270479,3.942296147
1981m7,-0.752029169,0.866790196,0.319092232,3.923538312
1981m8,-0.962567597,0.448737839,0.266053521,3.542128999
1981m9,-1.106448409,0.380232477,0.270483383,2.932499358
1981m10,-0.991417701,0.017170323,0.241429681,2.685521196
1981m11,-1.23343229,-0.128792204,0.201863137,2.132165061
1981m12,-1.126079294,-0.26071968,0.309934407,1.838292311
1982m1,-1.303624619,-0.159103612,0.30898998,2.104028308
1982m2,-0.440497444,0.067474867,0.846480472,2.591732021
1982m3,-1.053416243,-0.224579325,0.389746634,2.560468962
1982m4,-1.174959246,-0.245075784,0.434168373,2.641752914
1982m5,-1.099849268,0.147315876,0.538488196,2.488563928
1982m6,-1.290787623,0.23641678,0.514148188,2.394774752
1982m7,-1.119251523,-0.193629537,0.551831641,1.90707104
1982m8,-0.890061148,-0.425676988,0.632894377,1.134873495
1982m9,-0.808684265,-0.538054769,0.65855519,1.194273306
1982m10,-1.037564259,-0.437565981,0.468754018,1.006694955
1982m11,-0.6969416,-0.507641216,0.658447347,0.847253357
1982m12,-0.56531784,-0.540194419,0.599541838,0.769095711
1983m1,-0.007253515,-0.20653169,1.010077399,0.684685453
1983m2,-0.318439612,-0.314673014,0.719859983,0.631538253
1983m3,0.016792579,-0.206022841,0.799258184,0.712822206
1983m4,-0.00656742,0.083374561,0.787473829,0.722201123
1983m5,0.137214013,0.023070168,0.824276737,0.669053924
1983m6,0.149980364,0.082532444,0.777151654,0.778474628
1983m7,0.336201951,0.21471473,0.821822432,0.900400556
1983m8,0.001124034,0.072143373,0.684629805,0.959800368
1983m9,0.611702354,0.404622963,0.883698153,0.925411003
1983m10,0.159935376,0.138883765,0.625879493,0.934789921
1983m11,0.121741221,0.186900704,0.526392657,0.891021639
1983m12,0.267441693,0.174297731,0.548489728,0.931663615
1984m1,0.362105175,0.400051473,0.699872132,0.959800368
1984m2,0.165643363,0.373374701,0.437949787,0.969179285
1984m3,0.147876353,0.188415986,0.507912023,1.069221072
1984m4,0.124603881,0.246000246,0.520988026,1.188020695
1984m5,0.093395292,0.157994197,0.507470158,1.197399612
1984m6,0.128357525,0.214432003,0.486398852,1.428746245
1984m7,-0.053477255,0.231248963,0.410655593,1.481893444
1984m8,-0.234303415,0.034059618,0.326923916,1.610071984
1984m9,-0.192630401,0.080159512,0.353882964,1.503777585
1984m10,-0.205361568,-0.002310115,0.356177316,1.094231519
1984m11,-0.029284022,-0.040681498,0.39364349,0.919158392
1984m12,-0.151876645,-0.168228061,0.364500408,0.590896277
1985m1,-0.103712964,-0.161344311,0.411666761,0.58151736
1985m2,-0.128034502,-0.011820161,0.532986164,0.628411948
1985m3,-0.035655152,0.043508286,0.463825416,0.653422394
1985m4,-0.195249765,-0.114726705,0.331216722,0.556506913
1985m5,-0.052477461,-0.162085481,0.41125804,0.462717738
1985m6,-0.261264174,-0.273870511,0.272673175,0.32516028
1985m7,-0.256564427,-0.231221191,0.195184348,0.434580985
1985m8,0.048701315,-0.117097386,0.432421737,0.440833597
1985m9,0.006591756,-0.108242795,0.385543419,0.447086208
1985m10,-0.299973956,-0.003446802,0.133429723,0.468970349
1985m11,-0.048144982,0.050634961,0.362303536,0.487728184
1985m12,-0.032674831,0.042848072,0.286285969,0.556506913
1986m1,0.05944443,-0.028404403,0.325739612,0.515864937
1986m2,-0.127236816,-0.504620566,0.094882209,0.428328373
1986m3,-0.092039034,-0.672738103,0.068661534,0.309528751
1986m4,0.242198748,-0.453747207,0.292870683,0.156339764
1986m5,-0.122390072,-0.130505749,0.149296156,0.112571483
1986m6,-0.230381902,-0.137741898,0.180054153,0.134455624
1986m7,0.045713991,-0.258147471,0.16886645,0.021908613
1986m8,0.079115835,-0.173527702,0.216727838,-0.100017315
1986m9,0.023632046,-0.050189324,0.18231166,-0.187553879
1986m10,0.091250137,-0.088126387,0.195874085,-0.200059102
1986m11,-0.034648116,-0.161683373,0.185392059,-0.140659291
1986m12,0.172504009,0.000808784,0.315274239,0.131329318
1987m1,-0.29319196,0.08090493,-0.084454714,-0.018733363
1987m2,0.294024769,0.017824852,0.298750878,-0.121901456
1987m3,0.086453934,-0.052816283,0.084532813,-0.112522538
1987m4,0.074653551,0.125380242,0.141465381,-0.037491198
1987m5,0.11644828,0.029983562,0.145051642,0.112571483
1987m6,0.111986708,0.055346034,0.157433945,0.075055812
1987m7,0.192106717,0.012946332,0.143291855,0.028161225
1987m8,0.098333318,0.058634299,0.144836002,0.075055812
1987m9,0.005702203,0.069053396,0.029549111,0.228244799
1987m10,0.362129278,0.259071765,0.197291314,0.25012894
1987m11,0.073870821,0.159412485,-0.014505569,0.062550589
1987m12,0.228458826,-0.019229167,0.068280211,0.087561036
1988m1,-0.036487163,0.051361971,-0.00751836,0.106318871
1988m2,0.20163827,-0.065670958,0.11920939,0.028161225
1988m3,0.005863691,-0.011288331,0.036625276,0.028161225
1988m4,0.081680291,0.263955588,0.111404499,0.118824094
1988m5,-0.036584941,0.027371392,0.02858722,0.187602823
1988m6,0.042186568,0.134175449,0.075398055,0.318907669
1988m7,0.04150433,0.223396876,0.065467292,0.393939009
1988m8,0.022543684,0.093401854,0.068089305,0.475222961
1988m9,-0.186933949,0.137240581,-0.02511821,0.531496466
1988m10,0.058215972,0.094558027,0.043033408,0.565885831
1988m11,0.132133337,0.184414675,0.060255816,0.58151736
1988m12,0.10705042,0.185748205,0.061089224,0.7096959
1989m1,0.100479247,0.349077739,0.078967313,0.82224291
1989m2,-0.258320526,0.091298819,-0.197457784,0.897274251
1989m3,-0.042431364,0.290778562,0.001012156,1.050463237
1989m4,-0.215101347,0.339250778,-0.054179788,1.047336931
1989m5,-0.480017041,0.088152779,-0.224001749,1.037958014
1989m6,-0.249436423,-0.014624539,-0.095078432,0.95042145
1989m7,-0.476791863,-0.138907629,-0.263400928,0.85975858
1989m8,-0.096290342,-0.236279794,0.016815373,0.781600934
1989m9,-0.337673732,-0.037171843,-0.125301953,0.790979852
1989m10,-0.38055595,0.057436412,-0.12835355,0.734706346
1989m11,-0.112357384,0.041908485,-0.013966069,0.644043477
1989m12,-0.202861236,-0.046369142,-0.002051472,0.612780418
1990m1,-0.336706828,0.364186774,-0.074040081,0.54400169
1990m2,-0.0312677,0.116726756,0.087022402,0.547127996
1990m3,-0.143091665,0.003348688,0.037610923,0.559633219
1990m4,-0.393977802,-0.203835304,-0.132091228,0.553380607
1990m5,-0.162343967,-0.148616861,-0.007403552,0.52837016
1990m6,-0.314926767,-0.048986163,-0.000447032,0.562759525
1990m7,-0.401793189,-0.110833745,-0.030345545,0.518991243
1990m8,-0.533877513,0.229683053,-0.004599458,0.512738631
1990m9,-0.543701028,0.199042975,0.016790777,0.534622772
1990m10,-0.789246139,0.07981267,-0.140347353,0.50648602
1990m11,-0.847436135,-0.381550566,-0.180527028,0.412696844
1990m12,-0.637298719,-0.39161036,0.004431643,0.256381552
1991m1,-0.823177536,-0.32295174,-0.035256599,0.131329318
1991m2,-0.635999833,-0.782239232,0.068337581,-0.075006868
1991m3,-0.560686667,-0.721094115,0.044055238,-0.115648844
1991m4,-0.35947831,-0.463322483,0.203777432,-0.181301267
1991m5,-0.331626297,-0.357910976,0.258405527,-0.221943243
1991m6,-0.014513711,-0.334493326,0.386912825,-0.184427573
1991m7,-0.323089791,-0.45706009,0.185663179,-0.20943802
1991m8,-0.262036629,-0.33640575,0.164167229,-0.259458913
1991m9,-0.033078364,-0.265963491,0.276784172,-0.325111336
1991m10,-0.3192312,-0.420096176,0.0983562,-0.400142677
1991m11,-0.346637008,-0.352703263,0.135492715,-0.52519491
1991m12,-0.436102128,-0.481759987,0.083486603,-0.643994533
1992m1,-0.174718646,-0.639210235,0.265413664,-0.769046767
1992m2,-0.048830573,-0.37118867,0.338683929,-0.759667849
1992m3,0.034555527,-0.283342199,0.355099324,-0.784678296
1992m4,0.038935958,-0.369140044,0.32526124,-0.862835942
1992m5,0.013558679,-0.32674682,0.273194016,-0.83469919
1992m6,-0.203225706,-0.360047632,0.164620197,-0.853457025
1992m7,-0.022533885,-0.416110561,0.301931442,-1.012898623
1992m8,-0.09817519,-0.428978679,0.188178176,-0.997267094
1992m9,-0.085560762,-0.441922984,0.274081718,-1.02227754
1992m10,-0.00100722,-0.297942292,0.359344056,-1.059793211
1992m11,0.055552881,-0.395568772,0.349784573,-1.062919516
1992m12,0.051781557,-0.504222765,0.262467808,-1.116066716
1993m1,0.048754548,-0.320080685,0.243103276,-1.084803657
1993m2,0.130786349,-0.301347592,0.214255488,-1.081677352
1993m3,-0.155651657,-0.481684717,0.091330866,-1.069172128
1993m4,0.074908689,-0.261616745,0.202577109,-1.103561492
1993m5,-0.033286604,-0.349175057,0.188935451,-1.091056269
1993m6,-0.004042762,-0.496896279,0.173173489,-1.078551046
1993m7,0.016693559,-0.420492057,0.163958738,-1.072298434
1993m8,0.033674474,-0.398165272,0.156271617,-1.081677352
1993m9,0.197298292,-0.339428869,0.22153307,-1.062919516
1993m10,0.120802119,-0.155181653,0.160270333,-1.094182575
1993m11,0.146192887,-0.279455214,0.168000841,-1.084803657
1993m12,0.324533721,-0.283071387,0.213591218,-1.103561492
1994m1,0.142264817,-0.363210214,0.115406636,-1.07542474
1994m2,0.207975182,-0.258920309,0.165728418,-1.012898623
1994m3,0.360810112,-0.169157996,0.241913032,-0.98476187
1994m4,0.294306132,-0.230167429,0.178270263,-0.915983142
1994m5,0.366327786,-0.164654881,0.217023896,-0.775299378
1994m6,0.162896677,-0.110874061,0.119228195,-0.700268038
1994m7,0.198280883,-0.094608588,0.173473447,-0.697141732
1994m8,0.219513138,-0.076708227,0.173200222,-0.631489309
1994m9,0.199816519,-0.162721752,0.076383326,-0.550205357
1994m10,0.341965381,-0.166350354,0.184314948,-0.54082644
1994m11,0.275662994,-0.000355355,0.158988744,-0.37513223
1994m12,0.268925384,-0.056278237,0.159277075,-0.325111336
1995m1,0.220478165,-0.051307972,0.139572945,-0.300100889
1995m2,-0.019142547,-0.104580451,-0.063563875,-0.178174961
1995m3,-0.02312337,-0.150781352,-0.025222609,-0.159417126
1995m4,-0.123638411,-0.114070983,-0.033461765,-0.137532985
1995m5,-0.157307741,-0.300221487,-0.014714854,-0.150038209
1995m6,0.013549811,-0.166027283,0.009896151,-0.153164515
1995m7,-0.124989663,-0.280974371,-0.088301797,-0.200059102
1995m8,0.198465521,-0.139553889,0.160802107,-0.234448467
1995m9,0.058886066,-0.193843714,0.035522009,-0.215690631
1995m10,-0.192254001,-0.215139989,-0.147316504,-0.228195855
1995m11,-0.02362223,-0.275141842,-0.041892983,-0.215690631
1995m12,-0.044359039,-0.238392375,-0.027983899,-0.278216748
1996m1,-0.341498525,-0.11320323,-0.155788335,-0.290721972
1996m2,0.294289113,-0.171770255,0.129406185,-0.397016371
1996m3,-0.078564796,-0.175006197,-0.035246256,-0.368879618
1996m4,0.135770231,-0.07937278,0.152993196,-0.397016371
1996m5,0.183260044,-0.168595807,0.107082673,-0.390763759
1996m6,0.276465962,-0.167710821,0.136045754,-0.381384841
1996m7,0.001878763,-0.225954804,-0.044672204,-0.340742865
1996m8,0.19449346,-0.202679874,0.011221927,-0.397016371
